SID,School Name,Professor Name,Overall Quality,Num Reviews,Department,Class Taken,Review Date,Quality,Difficulty,Review Text
1147,Washington University in St. Louis,Emily Boyd,3.7,7,Engineering,MEMS5410,"Dec 18th, 2018",3.0,4.0,"She's an absolute gem of a professor, definitely among the top three I've had at WashU"
1147,Washington University in St. Louis,Trent Silbaugh,4.7,7,Engineering,EECE101,"Aug 25th, 2024",5.0,4.0,"Dr. Silbaugh is a great professor. Although the material is very difficult, he does a good job of teaching the basic concepts and the applications of them. The homework is very heavy, but his office hours and PST are really helpful if you're stuck on a question. His office hours for projects were really helpful, and he's overall a very nice guy."
1147,Washington University in St. Louis,Trent Silbaugh,4.7,7,Engineering,EECE101,"Jan 2nd, 2024",5.0,4.0,"Prof Silbaugh was a great professor. He knows that this class is extremely difficult and made sure to be very accessible and understanding, especially in office hours. Lectures sometimes feel rushed, but he makes sure to clear up any questions outside of class. Homework is very hard, but exams will raise your grade with partial credit&cheat sheet."
1147,Washington University in St. Louis,Trent Silbaugh,4.7,7,Engineering,EECE101,"Dec 31st, 2023",5.0,4.0,"Professor silbaugh did a great job teaching this course. He was accessible in office hours and gave generous partial credit on exams, emphasizing understanding. Homework was graded pretty strictly, and would be pretty much impossible to complete without joining a weekend PST. Exams were fair, though challenging, but you can have a cheat sheet."
1147,Washington University in St. Louis,Trent Silbaugh,4.7,7,Engineering,EECE101,"Dec 20th, 2023",5.0,4.0,"He's a solid lecturer. Despite attendance not being required, missing a class is kind of detrimental if you don't have someone to take notes and send them your way. Homework is hard, near impossible to do without PST, but fine if you are in it. Tests are infrequent and you have a cheat sheet. Interesting class (fave of sem.) and...he's lowkey hot"
1147,Washington University in St. Louis,Trent Silbaugh,4.7,7,Engineering,EECE101,"Dec 15th, 2023",5.0,4.0,Professor Silbaugh is amazing--his lectures are very easy to follow and he does a great job explaining hard to understand concepts. He really cares about his students and wants them to succeed. The class is hard but was still my favorite of the semester.
1147,Washington University in St. Louis,Trent Silbaugh,4.7,7,Engineering,EECE101,"Jan 1st, 2022",5.0,4.0,"Really nice guy and a pretty good lecturer too. Sometimes explanations were breezed over too much (esp. with the mathy stuff like mass transfer, ""chained"" heat transfer analogous to resistors in series, etc.), but via office hours and PST I was able to sort out problems. Really wants to help you!"
1147,Washington University in St. Louis,Trent Silbaugh,4.7,7,Engineering,EECE405,"Jan 16th, 2021",5.0,4.0,He is the man of the department. I've had 5 classes with him already and will have the 6th class next semester. He truly cares about students' well-being and knows a lot about ChemE. He also give pretty good grades if you truly pay effort on the homework and assignment. He makes Reactions interesting and Unit Ops less stressful.
1147,Washington University in St. Louis,Richard Gardner,2.4,6,Engineering,ME371,"Sep 22nd, 2012",4.5,4.0,"Dr. Gardner was difficult, but very good and knowledgeable. He always had time to help explain things and was very encouraging. He was my advisor and an awesome professor and mentor!!! I'm sorry that the other responders didn't get to see that side."
1147,Washington University in St. Louis,Richard Gardner,2.4,6,Engineering,ME371,"Sep 24th, 2006",4.5,4.0,"Hands down, worst teacher and class ever taken in the ME dept. Hard to understand, barely any notes to follow. Textbook is useful. He is retired, and hopefully will stay that way."
1147,Washington University in St. Louis,Richard Gardner,2.4,6,Engineering,HEATTRANSFER,"Dec 25th, 2004",4.5,4.0,Kind of unapproachable.  Do your homework and go to class!!
1147,Washington University in St. Louis,Richard Gardner,2.4,6,Engineering,ME371,"Dec 25th, 2004",4.5,4.0,No Comments
1147,Washington University in St. Louis,Richard Gardner,2.4,6,Engineering,ME371,"Oct 4th, 2004",4.5,4.0,No Comments
1147,Washington University in St. Louis,Richard Gardner,2.4,6,Engineering,ME371,"Feb 29th, 2004",4.5,4.0,No Comments
1147,Washington University in St. Louis,Michael Getty,3.0,6,Linguistics,LING170D,"Nov 30th, 2009",4.5,1.0,Getty is one of the silliest professors I've ever had which makes going to class sometimes seem like an adventure!  He does a good job of explaining the material and really wants all his students to do well.
1147,Washington University in St. Louis,Michael Getty,3.0,6,Linguistics,LING170D,"Nov 18th, 2009",4.5,1.0,"Getty is the best of all of the linguistics teachers. He is very thorough and is quite a character too! I really enjoyed this class...although linguistics is a counter intuitive subject, Getty makes is fun! I highly recommend this class."
1147,Washington University in St. Louis,Michael Getty,3.0,6,Linguistics,INTLINGUISTICS,"Aug 22nd, 2005",4.5,1.0,"He tries, really hard. He does make mistakes and it can be confusing and it's really hard work, but I found his class really gratifying. He's obsessed with linguistics! He really likes it! And he wants you to really like it too, so even if he can be difficult, his enthusiasm rubs off. I liked him a lot."
1147,Washington University in St. Louis,Michael Getty,3.0,6,Linguistics,LING170D,"Jan 6th, 2005",4.5,1.0,"I really enjoyed the class, but Getty could be EXTREMELY obtuse.  He would also get confused and even make mistakes on things, which was difficult to deal with, especially when you've been working on a problem set for 3 hrs.  I think he knows an awful lot but may not be the greatest prof."
1147,Washington University in St. Louis,Michael Getty,3.0,6,Linguistics,LING100,"Dec 30th, 2004",4.5,1.0,No Comments
1147,Washington University in St. Louis,Michael Getty,3.0,6,Linguistics,LING170D,"Dec 24th, 2004",4.5,1.0,Intro linguistics is supposed to be one of the most fun and interesting classes to take during your 4 years at Wash U . . . do NOT take it with Getty!
1147,Washington University in St. Louis,Ron Leax,4.3,6,Fine Arts,F1010801,"Jul 3rd, 2015",4.5,3.0,"I loved Ron's class.  I had no experience with 3D design before, but he made the process of transferring 2D thoughts into 3D designs easy by giving really good advice.  He encourages independent thinking and is very understanding of the different methods in which people approach projects.  He's amazing, one my favorite professors I've had at Wash U"
1147,Washington University in St. Louis,Ron Leax,4.3,6,Fine Arts,F10ART107,"Jun 23rd, 2014",4.5,3.0,"Ron is one of my favorite teachers here at Washu.  If 3D is new to you, he eases you through the process smoothly, challenges you, yet cuts you some slack when you really need it.  A great guy and one of the nicest teachers here."
1147,Washington University in St. Louis,Ron Leax,4.3,6,Fine Arts,F10107,"Apr 4th, 2014",4.5,3.0,"Ron is a total teddy bear-nice and compassionate, but he still challenges you to make great work. Taking his class was fun and interesting."
1147,Washington University in St. Louis,Ron Leax,4.3,6,Fine Arts,SCUL301,"Aug 10th, 2008",4.5,3.0,My favorite person ever! Ron Leax can say something to you in passing that changes the entire was you look at art. I feel honored to have experience learning from Ron.
1147,Washington University in St. Louis,Ron Leax,4.3,6,Fine Arts,SCULPTURE,"Apr 16th, 2006",4.5,3.0,Has interesting things to say but often gets off topic. Is supportive for students.
1147,Washington University in St. Louis,Ron Leax,4.3,6,Fine Arts,SCULPTURE,"Mar 23rd, 2006",4.5,3.0,"Ron is an asset to Wash U's art program.  More willing to support and council his students than anyone I've ever encountered.  This man has more knowledge of ANY other teacher I've encountered- art, science, english, etc.  And to top it off, he splits his time between his students and his work perfectly."
1147,Washington University in St. Louis,Justin Fox,4.8,6,Political Science,L32PoliSci3470,"Jun 12th, 2024",5.0,2.0,"Easy A. The assignments are pretty long, but they are graded very leniently. He is very smart and knowledgeable in his subject area, and conversations with him are truly intellectual. There is a final paper and presentation that requires a considerable amount of effort, though. Low stress, learned a lot, and again, easy A."
1147,Washington University in St. Louis,Justin Fox,4.8,6,Political Science,L32PoliSci3470,"May 22nd, 2024",5.0,2.0,"One of the easiest professors at WashU. The class is lecture heavy and sometimes they can be boring, but grading only consists of ten reading assignments and the final paper. He is very knowledge, easy grader, and gets excited when people participate in class. He is easy to reach outside of class and provides help for the final paper."
1147,Washington University in St. Louis,Justin Fox,4.8,6,Political Science,L32PoliSci3470,"Apr 24th, 2024",5.0,2.0,"Great professor! Cares about his students and the course is a great introduction into the academic field of political science. He's an expert in poli sci, and familiar with professors around the US and they're exciting work in politics. If you're interested in representation and political mechanisms, couldn't recommend more!"
1147,Washington University in St. Louis,Justin Fox,4.8,6,Political Science,L32399,"Apr 11th, 2016",5.0,2.0,by far best teacher have had at this school. hws were thought provoking and interesting
1147,Washington University in St. Louis,Justin Fox,4.8,6,Political Science,362,"Sep 6th, 2015",5.0,2.0,"Explained material clearly. Tests were incredibly easy and problem sets were hard. You'll walk away with an A and a solid understanding of basic game theory. Beware though, slow pace at the beginning of the class picks up dramatically by the last month or so."
1147,Washington University in St. Louis,Justin Fox,4.8,6,Political Science,L32399,"Mar 23rd, 2015",5.0,2.0,"Fox is passionate, very approachable, and wants his students to succeed."
1147,Washington University in St. Louis,Harold Brandon,3.8,6,Engineering,MEMS301,"Oct 4th, 2022",5.0,3.0,The material is rather dense but the things you need to do to do well in the class is pretty clear cut. Write down literally everything on the board and rewrite them after class to piece together info and make sense of them. Take the time to do homework step by step and redo them before exams.
1147,Washington University in St. Louis,Harold Brandon,3.8,6,Engineering,MEMS301,"Dec 8th, 2017",5.0,3.0,"Sit in the first two rows, go to class, do homework and study for exams. If you can solve the HW problems moderately quickly, you will be fine on the exam. I suggest collaborating with friends to arrange notes, because it's impossible to collect perfect lecture notes alone."
1147,Washington University in St. Louis,Harold Brandon,3.8,6,Engineering,E37301,"Nov 3rd, 2013",5.0,3.0,"Messy handwriting on the board but great guy. Lectures are kinda dry, but I don't think that's his fault. Looking to take classes with him again."
1147,Washington University in St. Louis,Harold Brandon,3.8,6,Engineering,MEMS301,"Dec 14th, 2012",5.0,3.0,"Not bad.  Pretty dry.  Likes teaching early morning classes, unfortunately.  Bad handwriting--make sure to sit in the first 2 or 3 rows (not joking).  Writes TONS of notes each lecture; everything makes sense but it's hard to comprehend everything while trying to copy it all down.  Exams are fairly difficult--lots of definitions and derivations."
1147,Washington University in St. Louis,Harold Brandon,3.8,6,Engineering,MEMS301,"Nov 12th, 2011",5.0,3.0,He is very dry and probably will put you to sleep. He also writes too illegibly and too small to read his notes if you aren't in the first two rows. However you have to pay attention because he tests definitions of terms he writes on the board. Steer clear if you can.
1147,Washington University in St. Louis,Harold Brandon,3.8,6,Engineering,MASE301,"Dec 9th, 2009",5.0,3.0,No Comments
1147,Washington University in St. Louis,John Hendrix,4.0,6,Fine Arts,D1GDESIGN,"Jan 17th, 2017",5.0,4.0,"He knows his stuff and helps you to achieve your potential. Not the most accommodating on mental health issues, but I'm attributing part of that to the class being strict and part of the commdes major. This class was hell but John helped."
1147,Washington University in St. Louis,John Hendrix,4.0,6,Fine Arts,VISC000,"Dec 18th, 2008",5.0,4.0,"nice guy, has experience and a lot to say, but crits are kind of weak. kind of average overall."
1147,Washington University in St. Louis,John Hendrix,4.0,6,Fine Arts,ARTLOTS,"Jun 12th, 2008",5.0,4.0,"Hendrix is the best for Drawing 2 at WashU. Interesting projects, interesting guy. It's great to have a professor whose work is featured in Illustration Now, etc. Pictures for Communication = best class ever. Almost. Chill guy, tough grader, knows his****. And as has been previously stated, HOT. I almost picked my major so he'd be my advisor."
1147,Washington University in St. Louis,John Hendrix,4.0,6,Fine Arts,ART291,"Oct 13th, 2007",5.0,4.0,"I come to class just cause he's hot, but he knows what he's talking about. Dresses nicely, funny, talks in a lot of metaphors and it's hard to not take him seriously. Nice guy and gets back to you when you miss class. Really emphasizes the use of a sharpie marker, and millions of sketches. The comic book we read was fun."
1147,Washington University in St. Louis,John Hendrix,4.0,6,Fine Arts,VISC300,"Sep 15th, 2007",5.0,4.0,"Super hot. kinda haughty. good prof, dresses well, thinks the students are idots but that we all have potential"
1147,Washington University in St. Louis,John Hendrix,4.0,6,Fine Arts,ART102,"Jun 17th, 2007",5.0,4.0,"Interesting projects, never predictable. Lots of drawing from life. If you really need training in the accuracy department, or hate pen and ink, or want your projects to look like the work the students in mary borgman's class do, don't take Hendrix. If you've progressed beyond that level, and want to challenge your creativity, Hendrix is the man."
1147,Washington University in St. Louis,Kater Murch,4.4,6,Physics,PHYS318,"Aug 3rd, 2016",4.0,4.0,"Great professor, great guy. Tries his best to make the class interesting. If you take 318, be ready for spherical cow day."
1147,Washington University in St. Louis,Kater Murch,4.4,6,Physics,PHYS217,"Apr 28th, 2016",4.0,4.0,"It's really refreshing when someone genuinely cares about what they're teaching. Kater's lectures were always something I looked forward to! Great guy, rewarding class. Would take it again."
1147,Washington University in St. Louis,Kater Murch,4.4,6,Physics,PHYS217,"Apr 27th, 2016",4.0,4.0,"Wonderful lecturer who is fun and relatable. Does a great job in helping majors through what is normally their first advanced course. While quantum is necessarily rigorous, he makes sure to keep the big picture in mind. In the end, he really just wants to share his beautiful quantum world with us, and will likely become your friend in the process."
1147,Washington University in St. Louis,Kater Murch,4.4,6,Physics,PHYS318,"Apr 26th, 2016",4.0,4.0,"Kater puts a lot of effort into his lectures,notes & videos. Engaging & it doesnt feels likes hes talking at you. Occasional demos, fun videos &donut holes. Encourages discussion & questions. Friendly & clearly loves what he does. Office hrs a must. V willing to help. Fave class, fave prof @ washu. Im gonna miss his cute lil face sO MUCH"
1147,Washington University in St. Louis,Kater Murch,4.4,6,Physics,PHYS318,"Mar 19th, 2016",4.0,4.0,"Kater's class was one of the most difficult I have taken, but I loved every second of it. The material is very tough, but Kater makes sure you learn as much as is possible. When you look back on the semester you will be amazed by how much you learned. Make sure you go to his office hours for hw though."
1147,Washington University in St. Louis,Kater Murch,4.4,6,Physics,PHYS217,"Nov 23rd, 2015",4.0,4.0,"Professor Murch was so awesome I went out of my way to make a ratemyprofessor page for him just to communicate how great he was! Informative, fun lectures, very helpful (when I missed my midterm he let me do a makeup test for it). Take this class!"
1147,Washington University in St. Louis,Michael Nobs,3.9,6,Engineering,CE474,"Oct 24th, 2019",4.0,4.0,"Not a typical academic professor. Started teaching after working for many years, which brought the ""real world"" to the class. Much more fun, and less dry than most engineering professors."
1147,Washington University in St. Louis,Michael Nobs,3.9,6,Engineering,CE474,"Feb 23rd, 2015",4.0,4.0,"The type of engineering professor I would expect at a top 20 university.  Clear, detailed, challenging, and helpful when you need it.  He stayed long after class sometimes to help us make sure we were ready for the homework.  The tests were always very tough, but if you did the work, you would get the grade.  Not a BS course.  I learned much."
1147,Washington University in St. Louis,Michael Nobs,3.9,6,Engineering,CE474,"Nov 27th, 2012",4.0,4.0,"Professor Nobs made a tough course understandable.  He was always prepared with a full lecture.  I had to work my butt off, but I learned much more than I expected at the beginning of the course.  I am actually using what I learned in this course."
1147,Washington University in St. Louis,Michael Nobs,3.9,6,Engineering,CE474,"Aug 9th, 2012",4.0,4.0,Very challenging course. Would have been much more difficult without the professOr.
1147,Washington University in St. Louis,Michael Nobs,3.9,6,Engineering,CE474,"Feb 28th, 2007",4.0,4.0,"Extremely arrogant, thinks he knows a lot and thinks the class knows nothing. Thinks he is funny. Pretty annoying. There is no way to make the class hard, so tries to make tests as complicated as possible."
1147,Washington University in St. Louis,Michael Nobs,3.9,6,Engineering,CE484,"Jul 12th, 2006",4.0,4.0,"friendly, delivers well-organized lectures"
1147,Washington University in St. Louis,Ruth Clark,4.3,6,Biology,BIOL328,"Aug 15th, 2022",5.0,3.0,"Ruth Clark is so amazing. I wish she could be my grandma. She's pretty cut and dry, but also super funny. She constantly cracks subtle jokes in lecture. She's super accessible outside of class, so go to office hours for help or for additional laughs. She has great video lectures and problem sets. Only four 50 question multiple choice exams."
1147,Washington University in St. Louis,Ruth Clark,4.3,6,Biology,BIOL328,"Apr 2nd, 2020",5.0,3.0,"Like everyone else we moved to recorded lectures a couple weeks ago and.... I think if I could put Dr. Clark on 2.0x speed in real life I might. Her normal voice is pretty great though. Funny prof. Lots of material, but her handouts + course objectives cover pretty much everything. 4 exams, 25% each of your total grade. No homework is nice."
1147,Washington University in St. Louis,Ruth Clark,4.3,6,Biology,BIO328,"May 9th, 2019",5.0,3.0,Incompetent professor. After 20+ years you would assume that this professor would know how to teach this course but her lectures disproportionately focus on easy material and skim over the most challenging material. Reading the textbook and watching KA videos are necessary to piece together her badly disorganized notes. Stay away from this class.
1147,Washington University in St. Louis,Ruth Clark,4.3,6,Biology,BIOL328,"May 10th, 2018",5.0,3.0,"Probably the best teacher I've ever had. Lectures with interesting material presented well, with jokes interspersed to keep them fun, and definitely the most fair grading system I've taken. Can't recommend enough!"
1147,Washington University in St. Louis,Ruth Clark,4.3,6,Biology,BIOL328,"May 12th, 2013",5.0,3.0,"Good sense of humor, entertaining lecturer, but taking notes in class is stressful because she says a lot of information that she does not write down. You may have to rely heavily on the textbook like I did, but that should be enough for an A. The lectures are always confusing, but the exams are straightforward."
1147,Washington University in St. Louis,Ruth Clark,4.3,6,Biology,BIO328,"Apr 15th, 2011",5.0,3.0,Interesting material. Straightforward exams. Well organized.
1147,Washington University in St. Louis,Michael Wendl,4.8,6,Engineering,JME3700,"Aug 4th, 2022",3.0,5.0,"I have nothing against Wendl as a person but I didn't enjoy his class. Fluid Mechanics is already hard, but we had no way of tracking our grade. The grade was subjective to his belief of what the grade was. He curved grades and the canvas page didn't reflect what our true grades were. The class is too difficult to not be able to track progress."
1147,Washington University in St. Louis,Michael Wendl,4.8,6,Engineering,JME3700,"Nov 2nd, 2020",3.0,5.0,"I aspire to be like Dr. Wendl one day. He truly cares about both his students, and the content of his classes. He has clearly gone above and beyond in creating his Fluid Mechanics and Heat Transfer classes. He is very good at teaching and making students comfortable with new material."
1147,Washington University in St. Louis,Michael Wendl,4.8,6,Engineering,JME3700,"May 8th, 2019",3.0,5.0,"I took Fluid Mechanics with him. Simply, the most difficult class in Engineering made fun, easy and understandable."
1147,Washington University in St. Louis,Michael Wendl,4.8,6,Engineering,JME3700,"Dec 11th, 2009",3.0,5.0,"Incredible professor who takes teaching seriously. His ability to proof theorems and equations is unparalleled. Homework is difficult, but applicable to engineering. Wendl is also approachable and genuinely interested in his field of expertise. I'd recommend him to anyone."
1147,Washington University in St. Louis,Michael Wendl,4.8,6,Engineering,JME371,"Sep 26th, 2006",3.0,5.0,"He is a really good professor, who cares alot about his students and truly wants them to succed.  He is also a good teacher."
1147,Washington University in St. Louis,Michael Wendl,4.8,6,Engineering,JME370,"Mar 29th, 2006",3.0,5.0,"Wendl is the most in depth and inteligent professot i have had. His answers to any questions are well thought out & clear. I have not had anyone who could explain anything so clearly. Not only will he teach teh material, he will show you the method of thinking that goes along with it. I have not learned this much in a course-ever. highly recommend."
1147,Washington University in St. Louis,Jay Turner,4.5,6,Engineering,EECE311,"Dec 15th, 2023",3.0,5.0,Jay was a good lecturer and obviously very enthusiastic about the course. If only enthusiasm reflected competency! The syllabus was not followed at all. He was extremely hard to reach via email or phone: it took over a month for him to actually respond to my requests for an exam regrade. The exams were not reflective of lecture materials.
1147,Washington University in St. Louis,Jay Turner,4.5,6,Engineering,EECE311,"Nov 14th, 2022",3.0,5.0,Prof Turner has a super interesting job that he talks about a lot because it has to do with the class. I find it really inspirational because this is the first EECE course that has allowed me to see the potential of what I could do post-graduation. Homework is hard but he's *INCREDIBLY* helpful during office hours and you can email him too.
1147,Washington University in St. Louis,Jay Turner,4.5,6,Engineering,EECE311,"May 8th, 2021",3.0,5.0,"Professor Turner, as always in 311, gives very interesting lectures and really cares about students. His assignment is a lot but very clear expectations. I just want to give an appreciation for him after I graduate. He hesitates to use technology though. I believe the in person class might be hard."
1147,Washington University in St. Louis,Jay Turner,4.5,6,Engineering,EECE101,"Dec 27th, 2016",3.0,5.0,"Dr. Turner is a cool guy at the top of his field, but he was a very difficult professor this semester. He teaches Intro ChemE alongside Dr. Giammar and Turner is widely known as the more difficult professor. He writes notoriously unclear test questions that the entire class struggled to understand."
1147,Washington University in St. Louis,Jay Turner,4.5,6,Engineering,CHE146A,"Nov 13th, 2014",3.0,5.0,Class materials are attractive and inspiring. Jay is really a helpful and talented teacher. Though the workload is pretty big.
1147,Washington University in St. Louis,Jay Turner,4.5,6,Engineering,CHE325,"Jan 20th, 2009",3.0,5.0,"awesome teacher, he is available to answer questions, class is not boring at all.  take classes with this teacher, you'll like it if you're an engineer"
1147,Washington University in St. Louis,Yakov Yasha Berchenko-Kogan,1.6,5,Mathematics,MATH132,"Dec 15th, 2017",1.0,5.0,"Yasha is very smart but a god-awful lecturer. He goes way too fast and covers only super simple examples in class. Going to lecture does not prepare you at all to do the homework sets. In class, when his style of lecture was criticized, he blamed the students for not reading the textbook. I would avoid him at all costs."
1147,Washington University in St. Louis,Yakov Yasha Berchenko-Kogan,1.6,5,Mathematics,MATH132,"Dec 12th, 2017",1.0,5.0,"Yasha is definitely a math genius, but that means that he goes way too fast in class and assumes that his students have background knowledge that they don't have. The way he explains things makes no sense: I've never been so confused for so long in a class before. I had to switch professors so that I wouldn't fail out of calc II."
1147,Washington University in St. Louis,Yakov Yasha Berchenko-Kogan,1.6,5,Mathematics,MATH217,"May 2nd, 2017",1.0,5.0,"Assigned a ton of homework, the most of any of my classes. He's a math genius but that just makes him awful at explaining concepts in class. Exams were really hard and got more difficult as the year went along. Not much sympathy for his students either."
1147,Washington University in St. Louis,Yakov Yasha Berchenko-Kogan,1.6,5,Mathematics,MATH217,"Apr 20th, 2017",1.0,5.0,"Not good. Hard to follow in class, and assumed we knew things that we didn't know. Homework was absurdly long. Spent so long trying to complete the homework that my studying for the tests was cut short, and so I did not do as well. Diffeq is hard enough with a good professor - Yasha just made it harder."
1147,Washington University in St. Louis,Yakov Yasha Berchenko-Kogan,1.6,5,Mathematics,MATH217,"Jan 4th, 2017",1.0,5.0,"Took DiffEq with Yasha this past semester, exams were mainly based on practice exams but the last two were way more difficult than the first two. Gives WAY too much homework (both written and WebWork), homework sometimes took 12-15 hours to complete every week. Office hours very helpful"
1147,Washington University in St. Louis,Robert Blankenship,2.3,5,Chemistry,BIO4810,"Dec 9th, 2013",1.5,3.0,Blankenship is probably the worst professor in the bio department. This course taught me nothing. It restated everything i learned in the intro bio courses with a far more ridiculous grading system. You would lose points if your answers were right but didnt match up with what the professor had in his key. Absolutely ridiculous.
1147,Washington University in St. Louis,Robert Blankenship,2.3,5,Chemistry,BIOCH4810,"Jan 10th, 2012",1.5,3.0,It was difficult simply because the TA's knocked off as many points as they possibly could. The material wasn't difficult to understand but the TA's were very picky. The professor was extremely nice and wanted to help but was often very busy.
1147,Washington University in St. Louis,Robert Blankenship,2.3,5,Chemistry,CHEM481,"Jan 29th, 2011",1.5,3.0,"Grading policies aren't transparent in the slightest.  You just kind of get a grade in the end, and hope that you are far enough above the median to get in the A range.  Decent lecturer, just make sure to memorize every detail on every slide.  Sounds like a pain, but you'll get an A if you do it."
1147,Washington University in St. Louis,Robert Blankenship,2.3,5,Chemistry,CHEM481,"Dec 31st, 2010",1.5,3.0,"Unfortunately, this class is taught much more as a biology course (massive amounts of route memorization,) as opposed to a conceptual course. That being said, if memorization is a strength, this class shouldn't be too difficult. Note: 2/3 of the class get some type of A or B, so grading is fairly lenient."
1147,Washington University in St. Louis,Robert Blankenship,2.3,5,Chemistry,CHEM481,"Dec 21st, 2008",1.5,3.0,"Teacher does not understand math, and can not teach biochemistry. Needs to learn what normalization means, and needs to learn what is relevant and irrelevant. The guy wastes some much time taking about how cool a picture is and barely talks about the important topics. Anybody could have done a better job than him."
1147,Washington University in St. Louis,Alexander Seidel,3.5,5,Physics,PHYSICS198,"Apr 6th, 2017",1.0,5.0,"Awful teacher. Forgets his class notes, doesn't explain any of his mathematical steps, and skips all of the basics. He only goes through easy T/F questions in class that are completely irrelevant to the tests. I may as well be learning biology in class and I would still do the exact same on an exam. If you haven't taken physics before, good luck."
1147,Washington University in St. Louis,Alexander Seidel,3.5,5,Physics,PHYSICS198,"Feb 13th, 2015",1.0,5.0,Professor Seidel is great
1147,Washington University in St. Louis,Alexander Seidel,3.5,5,Physics,PHYS217,"Oct 8th, 2013",1.0,5.0,"His course is just beyond hard. It is impossible to get a solid A for any of your homework. In addition, the cutoff score for A is ""95"" Be careful"
1147,Washington University in St. Louis,Alexander Seidel,3.5,5,Physics,PHYS217,"Apr 7th, 2013",1.0,5.0,"Professor Seidel is one of the best in the department. While the class is challenging, every result is arrived at carefully and mathematically, and the material is presented clearly. The course is well motivated, and it's central ideas are evident. Also, fascinating subject material."
1147,Washington University in St. Louis,Alexander Seidel,3.5,5,Physics,PHYS217,"Dec 9th, 2011",1.0,5.0,"Competent and organized, his lectures are very clear, structured, and thorough. His high intelligence is evident, as he never misspeaks or pauses; he is like a robot. He does seem to be interested in the subject and his students, but he is very serious and slightly cold and intimidating. Nevertheless, he answers questions willingly when approached."
1147,Washington University in St. Louis,Jill Haglund,1.9,5,Political Science,PS437G,"Apr 15th, 2021",1.0,5.0,"If you want to maintain your sanity, never take Dr. Haglund. She assigns dozens of short answer questions that each are from the hundreds of pages of reading that you have to do a week and you have maybe an hour to do it. And that is every single week. She teaches absolutely nothing and you have to teach yourself. You have to teach yourself."
1147,Washington University in St. Louis,Jill Haglund,1.9,5,Political Science,103B,"Jul 28th, 2015",1.0,5.0,basically reads the textbook for an hour and a half
1147,Washington University in St. Louis,Jill Haglund,1.9,5,Political Science,INTPOL,"May 21st, 2015",1.0,5.0,"There is nothing wrong with Prof. Haglund except that she is a new professor, and therefore, somewhat inexperienced. If you go to her for extra help she will be more than helpful to you and may even give points back. The lectures are a little long and boring, but if you pay attention you'll do fine on the pop quizzes. Do take her class."
1147,Washington University in St. Louis,Jill Haglund,1.9,5,Political Science,POLISCI103B,"Apr 26th, 2015",1.0,5.0,"Very very very boring, and lectures are just a waste of time (except for the rare pop quizzes). You're best off doing the readings in advance and coming to class with 15 minutes left every day-- even if you pay attention you still might fail the pop quiz because she asks very specific questions that involve rote memory."
1147,Washington University in St. Louis,Jill Haglund,1.9,5,Political Science,POLSCI103B,"Apr 25th, 2015",1.0,5.0,Haglund's International Politics class has probably been the worst class I've taken at Wash U. She literally reads from the slides. That is it. Don't try to skip class though because the slides she uploads have the most random blanks in them that you can only get from class. This was the most boring and frustrating class of the semester.
1147,Washington University in St. Louis,Janella Baxter,2.4,5,Philosophy,PHIL235F,"Dec 9th, 2021",5.0,3.0,I loved everything about this class! I suggest you take the class if you like the topic because if you don't then the readings can seem boring. The professor was so nice and honestly cared about what she was teaching and was definitely accessible outside of class and easy to talk to. She was very clear about instructions and expectations. 10/10!
1147,Washington University in St. Louis,Janella Baxter,2.4,5,Philosophy,PHIL235F,"Feb 9th, 2021",5.0,3.0,"Dr. Baxter is a great professor and who clearly has a passion for philosophy and tries to spread and develop that in her own students. She had a clear grading rubric for each essay and assignment and was always available during office hours to look over rough drafts and any questions. As with anything, put in the work and you'll do well."
1147,Washington University in St. Louis,Janella Baxter,2.4,5,Philosophy,PHIL235F,"Jan 11th, 2021",5.0,3.0,"I don't really get her. She assigns impossibly large readings. 85% of the final grade is determined by 3 papers, which she grades extremely harshly. Sure some teachers grade harshly, but Prof. Baxter doesn't explain why you get the grade you get. Often if you don't write in support of an opinion held be her, the grade will reflect it. I'd avoid."
1147,Washington University in St. Louis,Janella Baxter,2.4,5,Philosophy,235F,"May 18th, 2020",5.0,3.0,1. Do not disagree or expect a bad grade on papers 2. Very boring lectures!!!!!! 3. Repetitive 4. Grading criteria was very vague 5. Not a lot of points make up your grade
1147,Washington University in St. Louis,Janella Baxter,2.4,5,Philosophy,PHIL235,"May 3rd, 2020",5.0,3.0,"Grading, due dates, expectations were incredibly unclear. Class was very boring. She often did not even understand our readings or what was on her own slides. DO NOT TAKE THIS CLASS!"
1147,Washington University in St. Louis,Nicola Aravecchia,5.0,6,Art History,ART3211,"Aug 24th, 2024",5.0,3.0,"Very caring for students. The lecture materials are interesting and although there are a lot to memorize, gradings are not tough at all."
1147,Washington University in St. Louis,Nicola Aravecchia,5.0,6,Art History,ART3211,"Feb 20th, 2024",5.0,3.0,"Prof. Aravecchia is my favorite professor in the art history department. Highly recommend his classes! If you put in the work, the classes are not difficult."
1147,Washington University in St. Louis,Nicola Aravecchia,5.0,6,Art History,ART3211,"Oct 20th, 2022",5.0,3.0,"prof aravecchia is super enthusiastic! there's a lot of material to cover in his classes, but it's all interesting and he's a really engaging lecturer"
